timestamp,Temperature,Sunshine Duration,Shortwave Radiation,Direct Shortwave Radiation,Diffuse Shortwave Radiation,Global radiation,Precipitation Total
20211116T2300,18.409214,0,0,0,0,0,0
20211117T0000,18.219213,0,0,0,0,0,0
20211117T0100,17.829214,0,0,0,0,0,0
20211117T0200,17.349213,0,0,0,0,0,0
20211117T0300,16.779213,0,0,0,0,0,0
20211117T0400,16.249214,0,0,0,0,0,0
20211117T0500,15.759213,0,0,0,0,0,0
20211117T0600,15.559214,0,0,0,0,0,0
20211117T0700,17.339214,0,87.22,47.020504,40.199497,127.419497,0
20211117T0800,19.089214,0,297.26,176.25296,121.00704,418.26704,0
20211117T0900,20.999214,52.340427,465.47,315.844,149.62602,615.09602,0
20211117T1000,22.899214,53.61702,534,411.7789,122.22111,656.22111,0
20211117T1100,23.949213,52.340427,799.22,555.43054,243.78944,1043.00944,0
20211117T1200,24.339214,53.61702,843.72,598.9447,244.77527,1088.49527,0
20211117T1300,23.049213,51.06383,548.24,286.72943,261.51056,809.75056,0
20211117T1400,22.599215,45.31915,317.72998,48.370026,269.35995,587.08993,0
20211117T1500,22.269215,46.595745,269.66998,57.232254,212.43773,482.10771,0
20211117T1600,21.689215,38.297874,195.8,57.553955,138.24605,334.04605,0
20211117T1700,21.179214,53.61702,153.97,134.29709,19.672905,173.642905,0
20211117T1800,19.759212,29.503546,48.059998,25.391308,22.66869,70.728688,0
20211117T1900,19.679214,0,0,0,0,0,0
20211117T2000,19.149214,0,0,0,0,0,0
20211117T2100,18.539215,0,0,0,0,0,0
20211117T2200,17.959213,0,0,0,0,0,0
20211117T2300,17.409214,0,0,0,0,0,0
20211118T0000,16.979214,0,0,0,0,0,0
20211118T0100,16.649214,0,0,0,0,0,0
20211118T0200,16.369213,0,0,0,0,0,0
20211118T0300,16.239214,0,0,0,0,0,0
20211118T0400,16.179214,0,0,0,0,0,0
20211118T0500,16.069214,0,0,0,0,0,0
20211118T0600,15.899214,0,0,0,0,0,0
20211118T0700,16.689213,0,86.33,46.51637,39.813633,126.143633,0
20211118T0800,18.599213,0,310.61,180.47672,130.13327,440.74327,0
20211118T0900,20.659214,46.595745,481.49,318.66553,162.82445,644.31445,0
20211118T1000,22.789213,51.70213,657.70996,451.90808,205.80188,863.51184,0
20211118T1100,24.019215,50.42553,802.77997,555.0975,247.6825,1050.46247,0
20211118T1200,24.809214,51.19149,845.5,598.3538,247.1462,1092.6462,0
20211118T1300,25.119213,53.61702,833.04,586.5388,246.50119,1079.54119,0
20211118T1400,23.999214,51.574467,671.06,495.3947,175.66527,846.72527,0
20211118T1500,24.369213,52.531914,632.79,408.15515,224.63484,857.42484,0
20211118T1600,23.409214,53.61702,461.02,278.23526,182.78473,643.80473,0
20211118T1700,21.829214,53.61702,205.59,115.93461,89.65539,295.24539,0
20211118T1800,20.009212,39.967907,48.95,25.862366,23.087635,72.037635,0
20211118T1900,19.479214,0,0,0,0,0,0
20211118T2000,19.059214,0,0,0,0,0,0
20211118T2100,18.629213,0,0,0,0,0,0
20211118T2200,18.219213,0,0,0,0,0,0
20211118T2300,17.829214,0,0,0,0,0,0
20211119T0000,17.649214,0,0,0,0,0,0
20211119T0100,17.469213,0,0,0,0,0,0
20211119T0200,16.659214,0,0,0,0,0,0
20211119T0300,16.119213,0,0,0,0,0,0
20211119T0400,15.529214,0,0,0,0,0,0
20211119T0500,15.109214,0,0,0,0,0,0
20211119T0600,15.419214,0,0,0,0,0,0
20211119T0700,16.899214,0,79.21,42.657635,36.552364,115.762364,0
20211119T0800,18.199215,0,260.77,168.31137,92.458626,353.228626,0
20211119T0900,19.689213,0,436.1,305.9769,130.12311,566.22311,0
20211119T1000,22.229214,53.61702,566.93,423.64258,143.28741,710.21741,0
20211119T1100,23.459213,53.61702,797.44,552.6907,244.74933,1042.18933,0
20211119T1200,22.489214,53.61702,372.91,61.907288,311.00272,683.91272,0
20211119T1300,23.349215,30,431.65,128.15598,303.49402,735.14402,0
20211119T1400,22.089214,28.723406,289.25,26.666138,262.58386,551.83386,0
20211119T1500,21.589214,19.148937,238.51999,30.895767,207.62422,446.14421,0.1
20211119T1600,20.979214,17.872341,170.88,33.443665,137.43634,308.31634,0.1
20211119T1700,20.329214,14.680849,149.52,124.60813,24.911873,174.431873,0.1
20211119T1800,19.489214,38.91702,17.8,10.184938,7.6150613,25.4150613,0.1
20211119T1900,18.979214,0,0,0,0,0,0
20211119T2000,18.249214,0,0,0,0,0,0
20211119T2100,17.959213,0,0,0,0,0,0
20211119T2200,17.379213,0,0,0,0,0,0
20211119T2300,16.919214,0,0,0,0,0,0
20211120T0000,16.379213,0,0,0,0,0,0
20211120T0100,16.029213,0,0,0,0,0,0
20211120T0200,15.809214,0,0,0,0,0,0
20211120T0300,15.759213,0,0,0,0,0,0
20211120T0400,15.689214,0,0,0,0,0,0
20211120T0500,15.489214,0,0,0,0,0,0
20211120T0600,15.239214,0,0,0,0,0,0
20211120T0700,17.469213,0,75.65,40.71911,34.930893,110.580893,0
20211120T0800,18.479214,0,215.37999,171.29619,44.083797,259.463787,0
20211120T0900,19.529213,0,263.44,99.382675,164.05733,427.49733,0
20211120T1000,21.089214,52.97872,345.32,110.40723,234.91278,580.23278,0
20211120T1100,22.119213,49.787235,389.82,102.56061,287.2594,677.0794,0
20211120T1200,22.549213,53.61702,461.91,157.53448,304.37552,766.28552,0
20211120T1300,22.599215,48.51064,345.32,44.13501,301.185,646.505,0
20211120T1400,22.379213,0,295.47998,31.63379,263.8462,559.32618,0
20211120T1500,21.799213,0,218.94,16.894592,202.04541,420.98541,0
20211120T1600,21.399214,53.61702,207.37,70.972015,136.39798,343.76798,0
20211120T1700,20.929214,53.61702,111.25,56.191525,55.058475,166.308475,0
20211120T1800,19.749214,40.414894,28.48,16.429338,12.050661,40.530661,0
20211120T1900,18.639214,0,0,0,0,0,0
20211120T2000,17.939213,0,0,0,0,0,0
20211120T2100,17.849213,0,0,0,0,0,0
20211120T2200,17.759212,0,0,0,0,0,0
20211120T2300,17.729214,0,0,0,0,0,0
20211121T0000,17.369213,0,0,0,0,0,0
20211121T0100,16.819214,0,0,0,0,0,0
20211121T0200,16.339214,0,0,0,0,0,0
20211121T0300,16.039215,0,0,0,0,0,0
20211121T0400,15.819214,0,0,0,0,0,0
20211121T0500,15.7192135,0,0,0,0,0,0
20211121T0600,15.729214,0,0,0,0,0,0
20211121T0700,18.459213,0,45.39,32.1174,13.272598,58.662598,0
20211121T0800,19.029213,0,129.94,39.068275,90.87173,220.81173,0
20211121T0900,19.719213,0,171.77,12.777893,158.99211,330.76211,0
20211121T1000,20.719213,0,242.97,17.047684,225.92232,468.89232,0
20211121T1100,21.719213,37.02128,329.3,45.77057,283.52942,612.82942,0
20211121T1200,22.179214,0,349.77,43.523956,306.24603,656.01603,0
20211121T1300,22.109213,9.574467,316.84,23.035278,293.80472,610.64472,0
20211121T1400,21.909214,0,235.84999,10.730194,225.1198,460.96979,0
20211121T1500,21.599215,0,196.69,3.376892,193.31311,390.00311,0
20211121T1600,20.969213,0,135.28,7.3284454,127.95155,263.23155,0
20211121T1700,20.469213,0,75.65,15.054909,60.595093,136.245093,0
20211121T1800,19.959213,0,27.59,16.347393,11.242608,38.832608,0.2
20211121T1900,19.659214,0,0,0,0,0,0.1
20211121T2000,19.479214,0,0,0,0,0,0.1
20211121T2100,19.209213,0,0,0,0,0,0.5
20211121T2200,18.959213,0,0,0,0,0,0.2
20211121T2300,18.749214,0,0,0,0,0,0
20211122T0000,18.449215,0,0,0,0,0,0
20211122T0100,18.029213,0,0,0,0,0,0
20211122T0200,17.709213,0,0,0,0,0,0
20211122T0300,17.459213,0,0,0,0,0,0
20211122T0400,17.169214,0,0,0,0,0,0
20211122T0500,16.779213,0,0,0,0,0,0
20211122T0600,16.499214,0,0,0,0,0,0
20211122T0700,18.269215,0,46.28,34.850346,11.429652,57.709652,0
20211122T0800,18.789215,0,115.7,25.649948,90.05005,205.75005,0
20211122T0900,19.829214,0,197.58,32.359085,165.22092,362.80092,0
20211122T1000,21.469213,30.638298,332.86,98.07611,234.78387,567.64387,0
20211122T1100,22.069214,49.148937,334.63998,50.891266,283.74872,618.3887,0
20211122T1200,22.389214,0,358.66998,51.419373,307.2506,665.92058,0
20211122T1300,22.099215,0,268.78,-5.798401,274.5784,543.3584,0.4
20211122T1400,21.929214,0,244.75,-0.69189453,245.4419,490.1919,0.5
20211122T1500,21.609213,0,196.69,3.4601135,193.22989,389.91989,0.5
20211122T1600,21.089214,0,137.95,8.941498,129.0085,266.9585,0.5
20211122T1700,20.529213,0,75.65,14.95573,60.69427,136.34427,0.5
20211122T1800,19.849213,0,16.02,7.412504,8.607496,24.627496,0.3
20211122T1900,19.279213,0,0,0,0,0,0
20211122T2000,18.959213,0,0,0,0,0,0
20211122T2100,18.669214,0,0,0,0,0,0
20211122T2200,18.439213,0,0,0,0,0,0
20211122T2300,18.289215,0,0,0,0,0,0
20211123T0000,18.209213,0,0,0,0,0,0
20211123T0100,18.189213,0,0,0,0,0,0
20211123T0200,18.159214,0,0,0,0,0,0
20211123T0300,18.119213,0,0,0,0,0,0
20211123T0400,18.039215,0,0,0,0,0,0
20211123T0500,17.949215,0,0,0,0,0,0
20211123T0600,17.659214,0,0,0,0,0,0
20211123T0700,18.139214,0,29.369999,9.94808,19.421919,48.791918,0
20211123T0800,19.449215,0,157.53,75.006256,82.52374,240.05374,0
20211123T0900,20.639214,0,369.35,275.62317,93.72684,463.07684,0
20211123T1000,20.999214,0,208.26,9.604309,198.65569,406.91569,0.7
20211123T1100,20.949213,0,213.59999,7.431656,206.16833,419.76832,0.8
20211123T1200,21.029213,0,274.12,-5.6286926,279.7487,553.8687,0.2
20211123T1300,21.569214,0,437.88,138.2236,299.6564,737.5364,0.2
20211123T1400,20.549213,0,258.1,7.0651703,251.03484,509.13484,0.5
20211123T1500,19.669214,0,90.78,0.7014847,90.078514,180.858514,1.2
20211123T1600,19.289215,0,52.51,0.23419952,52.2758,104.7858,1.9
20211123T1700,19.169214,0,29.369999,0.38148308,28.988516,58.358515,2
20211123T1800,19.059214,0,7.12,0.25135946,6.8686404,13.9886404,1.9
20211123T1900,18.729214,0,0,0,0,0,0.8
20211123T2000,17.959213,0,0,0,0,0,0.1
20211123T2100,17.639214,0,0,0,0,0,0.2
20211123T2200,17.529213,0,0,0,0,0,1
20211123T2300,17.449215,0,0,0,0,0,1.1
20211124T0000,17.269215,0,0,0,0,0,1.2
20211124T0100,17.029213,0,0,0,0,0,1.7
20211124T0200,16.749214,0,0,0,0,0,2
20211124T0300,16.609215,0,0,0,0,0,1.7
20211124T0400,16.569214,0,0,0,0,0,1.3
20211124T0500,16.639214,0,0,0,0,0,0.7
20211124T0600,16.689213,0,0,0,0,0,0.6
20211124T0700,17.959213,0,20.47,2.4394875,18.030512,38.500512,0.6
20211124T0800,19.899214,0,205.59,158.60008,46.989918,252.579918,0
20211124T0900,19.909214,0,179.78,19.715576,160.06442,339.84442,0
20211124T1000,20.329214,0,238.51999,15.627365,222.89262,461.41261,0.1
20211124T1100,20.519215,0,194.02,5.624466,188.39554,382.41554,0
20211124T1200,21.059214,0,250.09,10.0854645,240.00453,490.09453,0.6
20211124T1300,21.139214,0,235.84999,8.832947,227.01704,462.86703,0.7
20211124T1400,21.129213,0,205.59,7.4167633,198.17323,403.76323,0.8
20211124T1500,21.079214,0,191.34999,9.114609,182.23538,373.58537,0.5
20211124T1600,20.799213,0,144.18,12.935684,131.24431,275.42431,0.5
20211124T1700,20.349215,0,82.77,21.170197,61.5998,144.3698,0.5
20211124T1800,19.639214,0,16.02,7.260191,8.7598095,24.7798095,0.3
20211124T1900,19.109215,0,0,0,0,0,0
20211124T2000,18.619213,0,0,0,0,0,0
20211124T2100,18.479214,0,0,0,0,0,0
20211124T2200,18.489214,0,0,0,0,0,0
20211124T2300,18.409214,0,0,0,0,0,0.8
20211125T0000,18.259212,0,0,0,0,0,1.8
20211125T0100,18.139214,0,0,0,0,0,0.7
20211125T0200,18.059214,0,0,0,0,0,0
20211125T0300,18.059214,0,0,0,0,0,0
20211125T0400,18.049213,0,0,0,0,0,0.1
20211125T0500,18.089214,0,0,0,0,0,0.7
20211125T0600,18.139214,0,0,0,0,0,0.2
20211125T0700,17.669214,0,26.699999,7.983713,18.716286,45.416285,0
20211125T0800,17.979214,0,52.51,1.14151,51.36849,103.87849,0
20211125T0900,19.969213,0,219.83,54.687576,165.14243,384.97243,0.1
20211125T1000,22.159214,0,571.38,419.95865,151.42136,722.80136,0
20211125T1100,23.189215,0,648.81,500.54404,148.26596,797.07596,0
20211125T1200,21.929214,0,251.87,10.324692,241.5453,493.4153,0.8
20211125T1300,21.529213,0,210.93,6.402771,204.52722,415.45722,0.9
20211125T1400,20.949213,0,166.43,3.926529,162.50346,328.93346,0.9
20211125T1500,20.219213,0,149.52,4.6495514,144.87045,294.39045,0.5
20211125T1600,19.289215,0,80.1,1.64077,78.45923,158.55923,0.2
20211125T1700,18.259212,0,25.81,0.21824837,25.591751,51.401751,0.9
20211125T1800,17.779213,0,2.67,-0.000277519,2.6702776,5.3402776,2.2
20211125T1900,17.459213,0,0,0,0,0,2
20211125T2000,16.859215,0,0,0,0,0,1.1
20211125T2100,16.279213,0,0,0,0,0,0.3
20211125T2200,15.889214,0,0,0,0,0,0.2
20211125T2300,15.629213,0,0,0,0,0,0.2
20211126T0000,15.4692135,0,0,0,0,0,0.1
20211126T0100,15.359214,0,0,0,0,0,0.1
20211126T0200,15.259213,0,0,0,0,0,0
20211126T0300,15.159214,0,0,0,0,0,0
20211126T0400,15.099214,0,0,0,0,0,0.2
20211126T0500,15.2192135,0,0,0,0,0,0.4
20211126T0600,15.359214,0,0,0,0,0,0.5
20211126T0700,19.049213,0,80.1,42.96592,37.13408,117.23408,0
20211126T0800,20.579214,0,234.06999,156.42499,77.645,311.71499,0
20211126T0900,20.519215,0,210.93,46.80342,164.12657,375.05657,0.3
20211126T1000,20.819214,0,186.01,7.214279,178.79572,364.80572,1
20211126T1100,20.939215,0,195.8,5.8467255,189.95328,385.75328,1
20211126T1200,20.839214,0,196.69,4.989807,191.7002,388.3902,0.9
20211126T1300,20.939215,0,201.14,5.5543213,195.58568,396.72568,0.7
20211126T1400,20.779213,0,202.03,7.089157,194.94084,396.97084,0.6
20211126T1500,20.699213,0,169.98999,6.6714935,163.3185,333.30849,0.5
20211126T1600,20.439215,0,110.36,4.1958084,106.16419,216.52419,0.6
20211126T1700,20.109215,0,56.07,2.5557976,53.514202,109.584202,0.6
20211126T1800,19.749214,0,9.79,0.5384264,9.251574,19.041574,0.6
20211126T1900,19.599213,0,0,0,0,0,0.5
20211126T2000,19.399214,0,0,0,0,0,0.2
20211126T2100,19.349213,0,0,0,0,0,0.2
20211126T2200,19.319214,0,0,0,0,0,0.6
20211126T2300,19.269215,0,0,0,0,0,0.9
20211127T0000,19.119213,0,0,0,0,0,0.6
20211127T0100,18.839214,0,0,0,0,0,0
20211127T0200,18.469213,0,0,0,0,0,0
20211127T0300,18.179214,0,0,0,0,0,0
20211127T0400,17.909214,0,0,0,0,0,0
20211127T0500,17.709213,0,0,0,0,0,0
20211127T0600,17.589214,0,0,0,0,0,0
20211127T0700,17.539215,0,37.38,23.713799,13.666202,51.046202,0
20211127T0800,18.209213,0,113.03,26.115578,86.91442,199.94442,0
20211127T0900,19.279213,0,212.70999,49.232635,163.47736,376.18735,0
20211127T1000,20.079214,0,250.98,25.920044,225.05995,476.03995,0
20211127T1100,21.989214,0,351.55,69.50412,282.04587,633.59587,0
20211127T1200,21.639214,28.085108,286.58,2.6055603,283.97443,570.55443,0
20211127T1300,21.669214,9.574467,266.11,-5.8544617,271.96445,538.07445,0.2
20211127T1400,21.689215,14.042552,241.19,-1.745163,242.93517,484.12517,0.3
20211127T1500,21.599215,11.489361,199.36,5.3057404,194.05426,393.41426,0.3
20211127T1600,21.209213,21.063831,153.97,19.699768,134.27023,288.24023,0.1
20211127T1700,20.499214,21.702127,92.56,30.762642,61.797356,154.357356,0.1
20211127T1800,19.589214,0,38.27,20.235178,18.034822,56.304822,0
20211127T1900,18.619213,0,0,0,0,0,0
20211127T2000,17.789215,0,0,0,0,0,0
20211127T2100,17.689213,0,0,0,0,0,0
20211127T2200,17.899214,0,0,0,0,0,0
20211127T2300,17.949215,0,0,0,0,0,0
20211128T0000,17.339214,0,0,0,0,0,0
20211128T0100,16.869213,0,0,0,0,0,0
20211128T0200,16.669214,0,0,0,0,0,0
20211128T0300,16.669214,0,0,0,0,0,0
20211128T0400,16.689213,0,0,0,0,0,0
20211128T0500,16.599213,0,0,0,0,0,0
20211128T0600,16.499214,0,0,0,0,0,0
20211128T0700,16.569214,0,75.65,40.531265,35.118736,110.768736,0
20211128T0800,18.669214,0,292.81,169.112,123.698006,416.508006,0
20211128T0900,21.049213,32.553192,515.31,316.68423,198.62576,713.93576,0
20211128T1000,22.949213,53.61702,584.73,421.56183,163.16817,747.89817,0
20211128T1100,24.359213,53.61702,780.52997,538.73004,241.79993,1022.3299,0
20211128T1200,23.749214,53.61702,535.77997,269.21378,266.5662,802.34617,0
20211128T1300,23.289213,17.872341,314.16998,23.58081,290.58917,604.75915,0.1
20211128T1400,22.659214,16.595745,259.88,9.014999,250.865,510.745,0.2
20211128T1500,21.919214,17.234043,243.86,36.182587,207.67741,451.53741,0.1
20211128T1600,21.279213,0,185.12,46.586105,138.53389,323.65389,0
20211128T1700,21.309214,0,215.37999,121.581116,93.798874,309.178864,0
20211128T1800,20.169214,0,51.62,27.297918,24.32208,75.94208,0
20211128T1900,19.559214,0,0,0,0,0,0
20211128T2000,18.949215,0,0,0,0,0,0
20211128T2100,18.789215,0,0,0,0,0,0
20211128T2200,18.389214,0,0,0,0,0,0
20211128T2300,18.009212,0,0,0,0,0,0
20211129T0000,17.699215,0,0,0,0,0,0
20211129T0100,17.479214,0,0,0,0,0,0
20211129T0200,17.239214,0,0,0,0,0,0
20211129T0300,16.979214,0,0,0,0,0,0
20211129T0400,16.729214,0,0,0,0,0,0
20211129T0500,16.549213,0,0,0,0,0,0
20211129T0600,16.409214,0,0,0,0,0,0
20211129T0700,17.119213,0,56.96,31.874949,25.08505,82.04505,0
20211129T0800,18.189213,0,182.45,123.0014,59.448593,241.898593,0
20211129T0900,19.499214,0,315.06,186.7265,128.3335,443.3935,0
20211129T1000,21.329214,53.61702,402.28,197.15262,205.12738,607.40738,0
20211129T1100,22.459213,53.61702,421.86,148.19696,273.66302,695.52302,0
20211129T1200,23.149214,53.61702,685.3,548.4917,136.80826,822.10826,0
20211129T1300,22.869213,14.680849,379.13998,78.20285,300.93713,680.07711,0.1
20211129T1400,22.289213,16.595745,286.58,27.068054,259.51193,546.09193,0.2
20211129T1500,21.589214,10.212765,205.59,9.022995,196.567,402.157,0.2
20211129T1600,20.969213,0,147.73999,15.069962,132.67003,280.41002,0.3
20211129T1700,20.399214,0,79.21,17.019352,62.190647,141.400647,0.4
20211129T1800,19.839214,0,11.57,2.1806383,9.389361,20.959361,0.2
20211129T1900,19.609215,0,0,0,0,0,0
20211129T2000,19.439213,0,0,0,0,0,0
20211129T2100,19.069214,0,0,0,0,0,0
20211129T2200,18.559214,0,0,0,0,0,0
20211129T2300,18.079214,0,0,0,0,0,0
20211130T0000,17.589214,0,0,0,0,0,0
20211130T0100,17.079214,0,0,0,0,0,0
20211130T0200,16.649214,0,0,0,0,0,0
20211130T0300,16.349213,0,0,0,0,0,0
20211130T0400,16.089214,0,0,0,0,0,0
20211130T0500,15.939214,0,0,0,0,0,0
20211130T0600,15.739214,0,0,0,0,0,0
20211130T0700,17.389214,0,38.27,27.198036,11.071965,49.341965,0
20211130T0800,18.629213,0,117.479996,32.380653,85.09934,202.579336,0
20211130T0900,19.899214,0,194.91,35.140976,159.76903,354.67903,0
20211130T1000,20.819214,0,272.34,44.73825,227.60175,499.94175,0
20211130T1100,21.799213,53.61702,327.52,49.965485,277.5545,605.0745,0
20211130T1200,22.049213,30,321.29,26.223114,295.0669,616.3569,0
20211130T1300,22.039213,0,262.55,-6.9700623,269.52005,532.07005,0.3
20211130T1400,21.779213,0,227.84,9.94194,217.89806,445.73806,0.4
20211130T1500,21.469213,0,188.68,8.815002,179.86499,368.54499,0.5
20211130T1600,21.039213,0,134.39,6.4945526,127.89545,262.28545,0.5
20211130T1700,20.519215,0,83.659996,20.890587,62.76941,146.429406,0.4
20211130T1800,19.949215,0,17.8,8.99737,8.802629,26.602629,0.2
20211130T1900,19.029213,0,0,0,0,0,0
20211130T2000,18.499214,0,0,0,0,0,0
20211130T2100,17.989214,0,0,0,0,0,0
20211130T2200,17.489214,0,0,0,0,0,0
20211130T2300,17.169214,0,0,0,0,0,0
20211201T0000,16.949215,0,0,0,0,0,0
20211201T0100,16.859215,0,0,0,0,0,0
20211201T0200,16.739214,0,0,0,0,0,0
20211201T0300,16.539215,0,0,0,0,0,0
20211201T0400,16.389214,0,0,0,0,0,0
20211201T0500,16.269215,0,0,0,0,0,0
20211201T0600,16.019215,0,0,0,0,0,0
20211201T0700,17.339214,0,68.53,36.678963,31.851038,100.381038,0
20211201T0800,18.849213,0,240.3,153.9189,86.3811,326.6811,0
20211201T0900,19.929214,0,262.55,110.198715,152.35127,414.90127,0
20211201T1000,21.149214,53.61702,331.08,104.6293,226.45068,557.53068,0
20211201T1100,21.919214,53.61702,364.9,85.48721,279.41278,644.31278,0
20211201T1200,22.289213,53.61702,370.24,66.661285,303.5787,673.8187,0
20211201T1300,22.399214,52.340427,361.34,62.38803,298.95197,660.29197,0
20211201T1400,22.569214,53.61702,412.07,154.15381,257.9162,669.9862,0
20211201T1500,22.459213,53.61702,278.57,67.820724,210.74928,489.31928,0
20211201T1600,22.119213,53.61702,205.59,67.993256,137.59674,343.18674,0
20211201T1700,21.599215,53.61702,126.38,76.05913,50.320866,176.700866,0
20211201T1800,20.239214,0,27.59,17.185337,10.404664,37.994664,0
20211201T1900,19.599213,0,0,0,0,0,0
20211201T2000,18.659214,0,0,0,0,0,0
20211201T2100,18.149214,0,0,0,0,0,0
20211201T2200,17.779213,0,0,0,0,0,0
20211201T2300,17.429214,0,0,0,0,0,0
20211202T0000,17.059214,0,0,0,0,0,0
20211202T0100,16.689213,0,0,0,0,0,0
20211202T0200,16.289215,0,0,0,0,0,0
20211202T0300,16.009212,0,0,0,0,0,0
20211202T0400,15.869214,0,0,0,0,0,0
20211202T0500,15.829214,0,0,0,0,0,0
20211202T0600,16.009212,0,0,0,0,0,0
20211202T0700,17.469213,0,52.51,30.350277,22.159721,74.669721,0
20211202T0800,18.679214,0,207.37,178.34502,29.02498,236.39498,0
20211202T0900,20.269215,7.021276,363.12,282.00043,81.11957,444.23957,0
20211202T1000,22.039213,52.97872,550.91,406.8578,144.0522,694.9622,0
20211202T1100,23.639214,53.61702,793.88,537.3868,256.49323,1050.37323,0
20211202T1200,24.909214,53.61702,845.5,585.08923,260.41074,1105.91074,0
20211202T1300,25.459213,53.61702,825.92,574.83563,251.08437,1077.00437,0
20211202T1400,24.439215,53.61702,444.11,197.87775,246.23224,690.34224,0
20211202T1500,24.929214,51.70213,568.70996,392.21933,176.49063,745.20059,0
20211202T1600,23.479214,53.61702,340.87,295.3306,45.539406,386.409406,0
20211202T1700,21.359213,32.553192,178,114.21188,63.78812,241.78812,0.1
20211202T1800,20.109215,4.4569144,24.92,21.080975,3.839026,28.759026,0
20211202T1900,19.479214,0,0,0,0,0,0
20211202T2000,19.249214,0,0,0,0,0,0
20211202T2100,18.949215,0,0,0,0,0,0
20211202T2200,18.659214,0,0,0,0,0,0
20211202T2300,18.219213,0,0,0,0,0,0
20211203T0000,17.729214,0,0,0,0,0,0
20211203T0100,17.359215,0,0,0,0,0,0
20211203T0200,17.019215,0,0,0,0,0,0
20211203T0300,16.889214,0,0,0,0,0,0
20211203T0400,16.719213,0,0,0,0,0,0
20211203T0500,16.559214,0,0,0,0,0,0
20211203T0600,16.409214,0,0,0,0,0,0
20211203T0700,17.879213,0,47.17,29.121862,18.048136,65.218136,0
20211203T0800,18.949215,0,186.01,136.45871,49.551285,235.561285,0
20211203T0900,20.349215,0,314.16998,191.69757,122.47242,436.6424,0
20211203T1000,22.089214,45.95745,408.50998,212.24841,196.26157,604.77155,0
20211203T1100,22.149214,11.489361,318.62,44.210907,274.4091,593.0291,0.1
20211203T1200,22.219213,0,270.56,-4.2862854,274.84628,545.40628,0.4
20211203T1300,22.139214,0,262.55,-6.4607544,269.01074,531.56074,0.4
20211203T1400,21.799213,0,201.14,7.0632324,194.07677,395.21677,0.6
20211203T1500,21.389214,0,117.479996,2.1603546,115.31964,232.799636,0.7
20211203T1600,20.869213,0,72.979996,1.1642456,71.81575,144.795746,0.7
20211203T1700,20.549213,0,64.08,4.9983826,59.08162,123.16162,0.3
20211203T1800,19.699215,0,18.69,9.724883,8.965117,27.655117,0
20211203T1900,19.369213,0,0,0,0,0,0
20211203T2000,19.129213,0,0,0,0,0,0
20211203T2100,18.619213,0,0,0,0,0,0
